time_period,time_identifier,geographic_level,country_code,country_name,version,characteristic_group,characteristic,school_type,gender,no_schools,t_rwm_eligible_pupils,t_rwm_met_expected_standard,t_rwm_met_higher_standard,t_read_eligible_pupils,t_read_met_expected_standard,t_read_met_higher_standard,t_read_not_achieved_expected_standard,t_read_working_below_assessment,t_read_absent,t_read_unable_to_access_or_just_arrived,t_read_unable_to_access,t_read_avg_scaled_score_eligible_pupils,t_read_sum_scaled_scores,t_gps_eligible_pupils,t_gps_met_expected_standard,t_gps_met_higher_standard,t_gps_not_achieved_expected_standard,t_gps_working_below_assessment,t_gps_absent,t_gps_unable_to_access_or_just_arrived,t_gps_unable_to_access,t_gps_avg_scaled_score_eligible_pupils,t_gps_sum_scaled_scores,t_mat_eligible_pupils,t_mat_met_expected_standard,t_mat_met_higher_standard,t_mat_not_achieved_expected_standard,t_mat_working_below_assessment,t_mat_absent,t_mat_unable_to_access_or_just_arrived,t_mat_unable_to_access,t_mat_avg_scaled_score_eligible_pupils,t_mat_sum_scaled_scores,t_writta_eligible_pupils,t_writta_met_expected_standard,t_writta_met_higher_standard,t_writta_working_towards_expected_standard,t_writta_pre_key_stage_standard_6,t_writta_pre_key_stage_standard_5,t_writta_pre_key_stage_standard_4,t_writta_pre_key_stage_standard_3,t_writta_pre_key_stage_standard_2,t_writta_pre_key_stage_standard_1,t_writta_growing_development_of_expected_standard,t_writta_early_development_of_expected_standard,t_writta_foundations_of_expected_standard,t_writta_engagement_model_or_below_pre_key_stage_standards,t_writta_below_interim_pre_key_stage_standards,t_writta_absent,t_writta_disapplied,t_scita_eligible_pupils,t_scita_met_expected_standard,t_scita_not_met_expected_standard,t_scita_absent,t_scita_disapplied,pt_rwm_met_expected_standard,pt_rwm_met_higher_standard,pt_read_met_expected_standard,pt_read_met_higher_standard,pt_read_not_achieved_expected_standard,pt_read_working_below_assessment,pt_read_absent,pt_read_unable_to_access_or_just_arrived,pt_read_unable_to_access,avg_read_scaled_score,pt_gps_met_expected_standard,pt_gps_met_higher_standard,pt_gps_not_achieved_expected_standard,pt_gps_working_below_assessment,pt_gps_absent,pt_gps_unable_to_access_or_just_arrived,pt_gps_unable_to_access,avg_gps_scaled_score,pt_mat_met_expected_standard,pt_mat_met_higher_standard,pt_mat_not_achieved_expected_standard,pt_mat_working_below_assessment,pt_mat_absent,pt_mat_unable_to_access_or_just_arrived,pt_mat_unable_to_access,avg_mat_scaled_score,pt_writta_met_expected_standard,pt_writta_met_higher_standard,pt_writta_working_towards_expected_standard,pt_writta_pre_key_stage_standard_6,pt_writta_pre_key_stage_standard_5,pt_writta_pre_key_stage_standard_4,pt_writta_pre_key_stage_standard_3,pt_writta_pre_key_stage_standard_2,pt_writta_pre_key_stage_standard_1,pt_writta_growing_development_of_expected_standard,pt_writta_early_development_of_expected_standard,pt_writta_foundations_of_expected_standard,pt_writta_engagement_model_or_below_pre_key_stage_standards,pt_writta_below_interim_pre_key_stage_standards,pt_writta_absent,pt_writta_disapplied,pt_scita_met_expected_standard,pt_scita_not_met_expected_standard,pt_scita_absent,pt_scita_disapplied
201819,Academic year,National,E92000001,England,Final,School religious character,Muslim,State-funded mainstream schools,Total,11,683,515,126,683,557,259,116,9,1,0,z,673,71604,683,618,334,55,9,1,0,z,673,73510,683,603,259,71,8,1,0,z,673,72117,683,601,204,70,7,4,0,0,0,0,z,z,z,0,z,0,1,683,616,66,0,1,75,18,82,38,17,1,0,0,z,106,90,49,8,1,0,0,z,109,88,38,10,1,0,0,z,107,88,30,10,1,1,0,0,0,0,z,z,z,0,z,0,0,90,10,0,0
201819,Academic year,National,E92000001,England,Final,School religious character,No religious character,State-funded mainstream schools,Total,9342,450293,291580,46319,450485,328716,118365,110859,8962,960,731,z,438723,45693979,450475,351898,159561,88151,8402,1053,713,z,439879,46698403,450443,356205,118927,84043,7982,1177,706,z,439932,46166746,450340,355331,89659,77166,8500,4532,1682,967,553,287,z,z,z,453,z,494,375,450315,374709,74614,548,444,65,10,73,26,25,2,0,0,z,104,78,35,20,2,0,0,z,106,79,26,19,2,0,0,z,105,79,20,17,2,1,0,0,0,0,z,z,z,0,z,0,0,83,17,0,0
201819,Academic year,National,E92000001,England,Final,School religious character,Other Christian faith,State-funded mainstream schools,Total,74,2847,1803,287,2850,2074,746,712,57,7,0,z,2782,289629,2850,2149,954,619,54,7,0,z,2767,292227,2850,2178,708,611,53,8,0,z,2788,291132,2847,2228,567,519,61,21,7,3,0,2,z,z,z,3,z,2,1,2847,2371,470,4,2,63,10,73,26,25,2,0,0,z,104,75,33,22,2,0,0,z,106,76,25,21,2,0,0,z,104,78,20,18,2,1,0,0,0,0,z,z,z,0,z,0,0,83,17,0,0
201819,Academic year,National,E92000001,England,Final,School religious character,Other religious character,State-funded mainstream schools,Total,4,262,202,61,262,211,103,36,15,0,0,z,247,26543,262,234,158,13,15,0,0,z,247,27623,262,237,144,15,10,0,0,z,252,27786,262,226,88,34,2,0,0,0,0,0,z,z,z,0,z,0,0,262,236,26,0,0,77,23,81,39,14,6,0,0,z,107,89,60,5,6,0,0,z,112,90,55,6,4,0,0,z,110,86,34,13,1,0,0,0,0,0,z,z,z,0,z,0,0,90,10,0,0
201819,Academic year,National,E92000001,England,Final,School religious character,Roman Catholic,State-funded mainstream schools,Total,1610,58332,41111,7218,58347,46061,17907,11291,842,80,73,z,57299,6040415,58348,48928,24546,8468,793,88,71,z,57390,6175835,58347,48717,18015,8707,761,95,67,z,57403,6080213,58332,47692,12705,8993,817,415,122,76,60,14,z,z,z,32,z,49,62,58332,50128,8090,61,53,70,12,79,31,19,1,0,0,z,105,84,42,15,1,0,0,z,108,83,31,15,1,0,0,z,106,82,22,15,1,1,0,0,0,0,z,z,z,0,z,0,0,86,14,0,0
201819,Academic year,National,E92000001,England,Final,School religious character,Sikh,State-funded mainstream schools,Total,7,393,298,55,393,311,125,76,6,0,0,z,387,40846,393,359,233,26,8,0,0,z,385,42492,393,353,178,35,5,0,0,z,388,41971,393,331,92,50,9,1,0,0,2,0,z,z,z,0,z,0,0,393,334,59,0,0,76,14,79,32,19,2,0,0,z,106,91,59,7,2,0,0,z,110,90,45,9,1,0,0,z,108,84,23,13,2,0,0,0,1,0,z,z,z,0,z,0,0,85,15,0,0
201819,Academic year,National,E92000001,England,Final,School type,Academies and free schools,Academies and free schools,Boys,4771,111093,67215,9365,111137,76388,24135,31733,2437,303,233,z,107801,11106806,111123,81556,33078,26735,2252,332,224,z,108226,11348520,111138,87425,31828,20933,2110,371,222,z,108257,11381373,111093,81682,16763,23640,2881,1431,538,306,166,90,z,z,z,103,z,162,94,111095,89576,21232,173,114,61,8,69,22,29,2,0,0,z,103,73,30,24,2,0,0,z,105,79,29,19,2,0,0,z,105,74,15,21,3,1,0,0,0,0,z,z,z,0,z,0,0,81,19,0,0
201819,Academic year,National,E92000001,England,Final,School type,Academies and free schools,Academies and free schools,Girls,4769,107465,74504,13069,107495,83132,32989,22670,1339,218,105,z,105664,11110930,107479,88021,42469,17824,1264,228,107,z,105802,11322978,107494,84968,25244,20836,1250,257,105,z,105727,11053121,107468,91343,27171,13491,1275,667,228,146,76,52,z,z,z,60,z,79,51,107467,92164,15145,87,71,69,12,77,31,21,1,0,0,z,105,82,40,17,1,0,0,z,107,79,23,19,1,0,0,z,105,85,25,13,1,1,0,0,0,0,z,z,z,0,z,0,0,86,14,0,0
201819,Academic year,National,E92000001,England,Final,School type,Academies and free schools,Academies and free schools,Other,1,c,c,c,c,c,c,c,c,c,c,z,c,c,c,c,c,c,c,c,c,z,c,c,c,c,c,c,c,c,c,z,c,c,c,c,c,c,c,c,c,c,c,c,z,z,z,c,z,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,z,c,c,c,c,c,c,c,z,c,c,c,c,c,c,c,z,c,c,c,c,c,c,c,c,c,c,z,z,z,c,z,c,c,c,c,c,c
201819,Academic year,National,E92000001,England,Final,School type,Academies and free schools,Academies and free schools,Total,4786,218559,141719,22434,218633,159520,57124,54403,3776,521,339,z,213465,22217736,218603,169577,75547,44559,3516,560,332,z,214028,22671498,218633,172393,57072,41769,3360,628,328,z,213984,22434494,218562,173025,43934,37131,4156,2098,767,452,242,142,z,z,z,163,z,241,145,218563,181740,36378,260,185,65,10,73,26,25,2,0,0,z,104,78,35,20,2,0,0,z,106,79,26,19,2,0,0,z,105,79,20,17,2,1,0,0,0,0,z,z,z,0,z,0,0,83,17,0,0
201819,Academic year,National,E92000001,England,Final,School type,All schools,All schools,Boys,16107,330532,198772,28551,331284,227404,74097,89056,13125,842,730,z,315653,32623684,331225,243556,101761,73208,12689,943,703,z,316609,33332515,331256,258542,95901,58704,12083,1055,706,z,316985,33392157,330557,239201,49738,69360,8420,4889,2206,1529,1233,1241,z,z,z,1583,z,516,379,330481,264434,64854,560,633,60,9,69,22,27,4,0,0,z,103,74,31,22,4,0,0,z,105,78,29,18,4,0,0,z,105,72,15,21,3,1,1,0,0,0,z,z,z,0,z,0,0,80,20,0,0
201819,Academic year,National,E92000001,England,Final,School type,All schools,All schools,Girls,15928,317209,221310,39888,317940,247997,101728,62628,6256,577,348,z,310273,32738818,317901,262602,130016,48194,6001,609,341,z,310715,33372653,317921,252058,77245,58622,6003,714,334,z,310489,32525988,317238,268326,80598,39335,3769,2068,823,626,535,507,z,z,z,784,z,246,219,317174,272033,44526,285,330,70,13,78,32,20,2,0,0,z,106,83,41,15,2,0,0,z,107,79,24,18,2,0,0,z,105,85,25,12,1,1,0,0,0,0,z,z,z,0,z,0,0,86,14,0,0
201819,Academic year,National,E92000001,England,Final,School type,All schools,All schools,Other,6,5,0,0,7,0,0,2,3,0,2,z,2,178,7,0,0,2,1,2,2,z,2,176,6,1,0,3,1,0,1,z,4,368,5,0,0,1,0,0,1,0,0,1,z,z,z,0,z,1,1,5,0,4,1,0,0,0,0,0,29,43,0,29,z,89,0,0,29,14,29,29,z,88,17,0,50,17,0,17,z,92,0,0,20,0,0,20,0,0,20,z,z,z,0,z,20,20,0,80,20,0
201819,Academic year,National,E92000001,England,Final,School type,All schools,All schools,Total,16192,647746,420082,68439,649231,475401,175825,151686,19384,1419,1080,z,625928,65362680,649133,506158,231777,121404,18691,1554,1046,z,627326,66705344,649183,510601,173146,117329,18087,1769,1041,z,627478,65918513,647800,507527,130336,108696,12189,6957,3030,2155,1768,1749,z,z,z,2367,z,763,599,647660,536467,109384,846,963,65,11,73,27,23,3,0,0,z,104,78,36,19,3,0,0,z,106,79,27,18,3,0,0,z,105,78,20,17,2,1,0,0,0,0,z,z,z,0,z,0,0,83,17,0,0
201819,Academic year,National,E92000001,England,Final,School type,Alternative provision,Alternative provision,Boys,91,433,7,0,450,44,6,195,166,22,23,z,227,20940,450,27,0,205,167,27,24,z,229,21121,450,32,0,201,164,30,23,z,227,20719,433,19,0,212,74,37,23,25,16,2,z,z,z,9,z,15,1,429,48,355,25,1,2,0,10,1,43,37,5,5,z,92,6,0,46,37,6,5,z,92,7,0,45,36,7,5,z,91,4,0,49,17,9,5,6,4,0,z,z,z,2,z,3,0,11,83,6,0
201819,Academic year,National,E92000001,England,Final,School type,Alternative provision,Alternative provision,Girls,33,53,2,0,55,13,1,18,18,2,4,z,30,2863,55,8,0,22,19,3,3,z,30,2818,55,4,0,25,19,4,3,z,28,2567,53,4,0,25,10,6,3,1,2,1,z,z,z,0,z,1,0,52,8,40,4,0,4,0,24,2,33,33,4,7,z,95,15,0,40,35,5,5,z,94,7,0,45,35,7,5,z,92,8,0,47,19,11,6,2,4,2,z,z,z,0,z,2,0,15,77,8,0
201819,Academic year,National,E92000001,England,Final,School type,Alternative provision,Alternative provision,Total,93,486,9,0,505,57,7,213,184,24,27,z,257,23803,505,35,0,227,186,30,27,z,259,23939,505,36,0,226,183,34,26,z,255,23286,486,23,0,237,84,43,26,26,18,3,z,z,z,9,z,16,1,481,56,395,29,1,2,0,11,1,42,36,5,5,z,93,7,0,45,37,6,5,z,92,7,0,45,36,7,5,z,91,5,0,49,17,9,5,5,4,1,z,z,z,2,z,3,0,12,82,6,0
201819,Academic year,National,E92000001,England,Final,School type,Converter academies,Converter academies,Boys,3343,78904,49928,7394,78929,56486,18663,20577,1500,192,139,z,76885,7968398,78915,60058,25307,17137,1364,208,132,z,77163,8138211,78929,63934,24223,13294,1278,229,132,z,77183,8153284,78904,59757,12819,15630,1813,858,292,180,106,52,z,z,z,74,z,97,45,78905,65359,13397,102,47,63,9,72,24,26,2,0,0,z,104,76,32,22,2,0,0,z,105,81,31,17,2,0,0,z,106,76,16,20,2,1,0,0,0,0,z,z,z,0,z,0,0,83,17,0,0
201819,Academic year,National,E92000001,England,Final,School type,Converter academies,Converter academies,Girls,3339,76084,54727,10280,76104,60682,25265,14373,819,150,57,z,74972,7928646,76089,63969,32115,11110,770,157,57,z,75055,8076531,76103,61794,19346,13249,775,167,55,z,75006,7877953,76087,65950,20587,8589,749,372,137,87,59,29,z,z,z,38,z,49,28,76087,66547,9453,55,32,72,14,80,33,19,1,0,0,z,106,84,42,15,1,0,0,z,108,81,25,17,1,0,0,z,105,87,27,11,1,0,0,0,0,0,z,z,z,0,z,0,0,87,12,0,0
201819,Academic year,National,E92000001,England,Final,School type,Converter academies,Converter academies,Other,1,c,c,c,c,c,c,c,c,c,c,z,c,c,c,c,c,c,c,c,c,z,c,c,c,c,c,c,c,c,c,z,c,c,c,c,c,c,c,c,c,c,c,c,z,z,z,c,z,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,z,c,c,c,c,c,c,c,z,c,c,c,c,c,c,c,z,c,c,c,c,c,c,c,c,c,c,z,z,z,c,z,c,c,c,c,c,c
201819,Academic year,National,E92000001,England,Final,School type,Converter academies,Converter academies,Total,3352,154989,104655,17674,155034,117168,43928,34950,2319,342,197,z,151857,15897044,155005,124027,57422,28247,2134,365,190,z,152218,16214742,155033,125728,43569,26543,2053,396,188,z,152189,16031237,154992,125707,33406,24219,2562,1230,430,267,165,81,z,z,z,112,z,146,73,154993,131906,22851,157,79,68,11,76,28,23,1,0,0,z,105,80,37,18,1,0,0,z,107,81,28,17,1,0,0,z,105,81,22,16,2,1,0,0,0,0,z,z,z,0,z,0,0,85,15,0,0
201819,Academic year,National,E92000001,England,Final,School type,Free schools,Free schools,Boys,81,1716,1002,154,1717,1166,384,494,45,5,7,z,1656,170596,1717,1269,531,394,45,3,6,z,1662,174911,1717,1320,488,343,41,6,7,z,1660,174294,1716,1222,265,361,61,35,8,8,3,3,z,z,z,4,z,5,6,1716,1340,346,6,24,58,9,68,22,29,3,0,0,z,103,74,31,23,3,0,0,z,105,77,28,20,2,0,0,z,105,71,15,21,4,2,0,0,0,0,z,z,z,0,z,0,0,78,20,0,1
201819,Academic year,National,E92000001,England,Final,School type,Free schools,Free schools,Girls,81,1676,1105,216,1678,1265,540,380,28,3,2,z,1642,172424,1678,1367,685,276,30,3,2,z,1643,176334,1678,1286,417,364,22,4,2,z,1648,171690,1676,1385,445,217,40,19,4,5,1,1,z,z,z,1,z,0,3,1675,1414,244,0,17,66,13,75,32,23,2,0,0,z,105,81,41,16,2,0,0,z,107,77,25,22,1,0,0,z,104,83,27,13,2,1,0,0,0,0,z,z,z,0,z,0,0,84,15,0,1
201819,Academic year,National,E92000001,England,Final,School type,Free schools,Free schools,Total,81,3392,2107,370,3395,2431,924,874,73,8,9,z,3298,343020,3395,2636,1216,670,75,6,8,z,3305,351245,3395,2606,905,707,63,10,9,z,3308,345984,3392,2607,710,578,101,54,12,13,4,4,z,z,z,5,z,5,9,3391,2754,590,6,41,62,11,72,27,26,2,0,0,z,104,78,36,20,2,0,0,z,106,77,27,21,2,0,0,z,105,77,21,17,3,2,0,0,0,0,z,z,z,0,z,0,0,81,17,0,1
201819,Academic year,National,E92000001,England,Final,School type,Independent schools,Independent schools,Boys,202,1221,776,115,1716,1313,578,301,82,13,7,z,1605,170283,1677,1301,662,269,82,18,7,z,1569,168176,1710,1376,636,233,78,16,7,z,1602,170863,1224,849,177,248,37,21,15,8,5,8,z,z,z,15,z,4,14,1195,1006,167,2,20,64,9,77,34,18,5,1,0,z,106,78,39,16,5,1,0,z,107,80,37,14,5,1,0,z,107,69,14,20,3,2,1,1,0,1,z,z,z,1,z,0,1,84,14,0,2
201819,Academic year,National,E92000001,England,Final,School type,Independent schools,Independent schools,Girls,195,1459,1114,245,2038,1724,897,265,44,3,2,z,1988,214710,2018,1815,1042,155,38,9,1,z,1970,215970,2042,1772,704,217,45,7,1,z,1988,212635,1459,1205,366,202,11,8,6,4,1,1,z,z,z,11,z,1,9,1418,1321,87,3,7,76,17,85,44,13,2,0,0,z,108,90,52,8,2,0,0,z,110,87,34,11,2,0,0,z,107,83,25,14,1,1,0,0,0,0,z,z,z,1,z,0,1,93,6,0,0
201819,Academic year,National,E92000001,England,Final,School type,Independent schools,Independent schools,Other,1,c,c,c,c,c,c,c,c,c,c,z,c,c,c,c,c,c,c,c,c,z,c,c,c,c,c,c,c,c,c,z,c,c,c,c,c,c,c,c,c,c,c,c,z,z,z,c,z,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,z,c,c,c,c,c,c,c,z,c,c,c,c,c,c,c,z,c,c,c,c,c,c,c,c,c,c,z,z,z,c,z,c,c,c,c,c,c
201819,Academic year,National,E92000001,England,Final,School type,Independent schools,Independent schools,Total,227,2680,1890,360,3756,3037,1475,566,128,16,9,z,3593,384993,3697,3116,1704,424,120,29,8,z,3539,384146,3753,3148,1340,451,123,23,8,z,3591,383586,2683,2054,543,450,48,29,21,12,6,9,z,z,z,26,z,5,23,2613,2327,254,5,27,71,13,81,39,15,3,0,0,z,107,84,46,11,3,1,0,z,109,84,36,12,3,1,0,z,107,77,20,17,2,1,1,0,0,0,z,z,z,1,z,0,1,89,10,0,1
201819,Academic year,National,E92000001,England,Final,School type,LA maintained schools,LA maintained schools,Boys,10328,211423,130746,19070,211511,149408,49351,56104,5092,412,412,z,205103,21239695,211505,160512,68016,45248,4765,476,402,z,205684,21711274,211488,169577,63428,36480,4421,524,397,z,205942,21731683,211445,156590,32796,44645,4887,2638,966,520,326,122,z,z,z,268,z,270,213,211432,173660,37231,299,242,62,9,71,23,27,2,0,0,z,104,76,32,21,2,0,0,z,106,80,30,17,2,0,0,z,106,74,16,21,2,1,0,0,0,0,z,z,z,0,z,0,0,82,18,0,0
201819,Academic year,National,E92000001,England,Final,School type,LA maintained schools,LA maintained schools,Girls,10322,206154,145679,26574,206238,163072,67833,39600,2898,337,229,z,202466,21398232,206235,172719,86500,30107,2713,354,223,z,202791,21819266,206216,165291,51296,37446,2728,423,217,z,202633,21247285,206180,175750,53061,25540,2351,1213,408,249,152,84,z,z,z,141,z,154,138,206168,178507,27332,180,149,71,13,79,33,19,1,0,0,z,106,84,42,15,1,0,0,z,108,80,25,18,1,0,0,z,105,85,26,12,1,1,0,0,0,0,z,z,z,0,z,0,0,87,13,0,0
201819,Academic year,National,E92000001,England,Final,School type,LA maintained schools,LA maintained schools,Other,4,4,0,0,4,0,0,2,1,0,1,z,2,178,4,0,0,2,1,0,1,z,2,176,4,1,0,2,1,0,0,z,3,280,4,0,0,1,0,0,0,0,0,1,z,z,z,0,z,1,1,4,0,3,1,0,0,0,0,0,50,25,0,25,z,89,0,0,50,25,0,25,z,88,25,0,50,25,0,0,z,93,0,0,25,0,0,0,0,0,25,z,z,z,0,z,25,25,0,75,25,0
201819,Academic year,National,E92000001,England,Final,School type,LA maintained schools,LA maintained schools,Total,10367,417581,276425,45644,417753,312480,117184,95706,7991,749,642,z,407571,42638105,417744,333231,154516,75357,7479,830,626,z,408477,43530716,417708,334869,114724,73928,7150,947,614,z,408578,42979248,417629,332340,85857,70186,7238,3851,1374,769,478,207,z,z,z,409,z,425,352,417604,352167,64566,480,391,66,11,75,28,23,2,0,0,z,105,80,37,18,2,0,0,z,107,80,27,18,2,0,0,z,105,80,21,17,2,1,0,0,0,0,z,z,z,0,z,0,0,84,15,0,0
201819,Academic year,National,E92000001,England,Final,School type,Sponsored academies,Sponsored academies,Boys,1347,30473,16285,1817,30491,18736,5088,10662,892,106,87,z,29260,2967812,30491,20229,7240,9204,843,121,86,z,29401,3035398,30492,22171,7117,7296,791,136,83,z,29414,3053795,30473,20703,3679,7649,1007,538,238,118,57,35,z,z,z,25,z,60,43,30474,22877,7489,65,43,53,6,61,17,35,3,0,0,z,101,66,24,30,3,0,0,z,103,73,23,24,3,0,0,z,104,68,12,25,3,2,1,0,0,0,z,z,z,0,z,0,0,75,25,0,0
201819,Academic year,National,E92000001,England,Final,School type,Sponsored academies,Sponsored academies,Girls,1349,29705,18672,2573,29713,21185,7184,7917,492,65,46,z,29050,3009860,29712,22685,9669,6438,464,68,48,z,29104,3070113,29713,21888,5481,7223,453,86,48,z,29073,3003478,29705,24008,6139,4685,486,276,87,54,16,22,z,z,z,21,z,30,20,29705,24203,5448,32,22,63,9,71,24,27,2,0,0,z,104,76,33,22,2,0,0,z,105,74,18,24,2,0,0,z,103,81,21,16,2,1,0,0,0,0,z,z,z,0,z,0,0,81,18,0,0
201819,Academic year,National,E92000001,England,Final,School type,Sponsored academies,Sponsored academies,Total,1353,60178,34957,4390,60204,39921,12272,18579,1384,171,133,z,58310,5977672,60203,42914,16909,15642,1307,189,134,z,58505,6105511,60205,44059,12598,14519,1244,222,131,z,58487,6057273,60178,44711,9818,12334,1493,814,325,172,73,57,z,z,z,46,z,90,63,60179,47080,12937,97,65,58,7,66,20,31,2,0,0,z,103,71,28,26,2,0,0,z,104,73,21,24,2,0,0,z,104,74,16,20,2,1,1,0,0,0,z,z,z,0,z,0,0,78,21,0,0
201819,Academic year,National,E92000001,England,Final,School type,State-funded mainstream schools,State-funded mainstream schools,Boys,15099,322516,197961,28435,322648,225796,73486,87837,7529,715,645,z,312904,32346501,322628,242068,101094,71983,7017,808,626,z,313910,33059794,322626,257002,95256,57413,6531,895,619,z,314199,33113056,322538,238272,49559,68285,7768,4069,1504,826,492,212,z,z,z,371,z,432,307,322527,263236,58463,472,356,61,9,70,23,27,2,0,0,z,103,75,31,22,2,0,0,z,105,80,30,18,2,0,0,z,105,74,15,21,2,1,0,0,0,0,z,z,z,0,z,0,0,82,18,0,0
201819,Academic year,National,E92000001,England,Final,School type,State-funded mainstream schools,State-funded mainstream schools,Girls,15091,313619,220183,39643,313733,246204,100822,62270,4237,555,334,z,308130,32509162,313714,260740,128969,47931,3977,582,330,z,308593,33142244,313710,250259,76540,58282,3978,680,322,z,308360,32300406,313648,267093,80232,39031,3626,1880,636,395,228,136,z,z,z,201,z,233,189,313635,270671,42477,267,220,70,13,78,32,20,1,0,0,z,106,83,41,15,1,0,0,z,107,80,24,19,1,0,0,z,105,85,26,12,1,1,0,0,0,0,z,z,z,0,z,0,0,86,14,0,0
201819,Academic year,National,E92000001,England,Final,School type,State-funded mainstream schools,State-funded mainstream schools,Other,5,5,0,0,5,0,0,2,1,0,2,z,2,178,5,0,0,2,1,0,2,z,2,176,5,1,0,2,1,0,1,z,3,280,5,0,0,1,0,0,1,0,0,1,z,z,z,0,z,1,1,5,0,4,1,0,0,0,0,0,40,20,0,40,z,89,0,0,40,20,0,40,z,88,20,0,40,20,0,20,z,93,0,0,20,0,0,20,0,0,20,z,z,z,0,z,20,20,0,80,20,0
201819,Academic year,National,E92000001,England,Final,School type,State-funded mainstream schools,State-funded mainstream schools,Total,15153,636140,418144,68078,636386,472000,174308,150109,11767,1270,981,z,621036,64855841,636347,502808,230063,119916,10995,1390,958,z,622505,66202214,636341,507262,171796,115697,10510,1575,942,z,622562,65413742,636191,505365,129791,107317,11394,5949,2141,1221,720,349,z,z,z,572,z,666,497,636167,533907,100944,740,576,66,11,74,27,24,2,0,0,z,104,79,36,19,2,0,0,z,106,80,27,18,2,0,0,z,105,79,20,17,2,1,0,0,0,0,z,z,z,0,z,0,0,84,16,0,0
201819,Academic year,National,E92000001,England,Final,School type,State-funded schools,State-funded schools,Boys,15814,328878,197989,28436,329118,226047,73513,88560,12877,807,700,z,313821,32432461,329098,242228,101099,72734,12440,898,672,z,314811,33143218,329096,257134,95265,58270,11841,1009,676,z,315156,33200575,328900,238333,49561,68900,8309,4831,2168,1496,1212,1231,z,z,z,1559,z,497,364,328857,263380,64332,533,612,60,9,69,22,27,4,0,0,z,103,74,31,22,4,0,0,z,105,78,29,18,4,0,0,z,105,72,15,21,3,1,1,0,0,0,z,z,z,0,z,0,0,80,20,0,0
201819,Academic year,National,E92000001,England,Final,School type,State-funded schools,State-funded schools,Girls,15700,315697,220194,39643,315847,246260,100830,62345,6194,572,342,z,308255,32521245,315828,260779,128974,48017,5944,597,337,z,308715,33153865,315824,250282,76541,58380,5939,703,330,z,308473,32310786,315726,267117,80232,39108,3748,2054,814,621,532,505,z,z,z,773,z,244,210,315704,270704,44399,278,323,70,13,78,32,20,2,0,0,z,106,83,41,15,2,0,0,z,107,79,24,18,2,0,0,z,105,85,25,12,1,1,0,0,0,0,z,z,z,0,z,0,0,86,14,0,0
201819,Academic year,National,E92000001,England,Final,School type,State-funded schools,State-funded schools,Other,5,5,0,0,5,0,0,2,1,0,2,z,2,178,5,0,0,2,1,0,2,z,2,176,5,1,0,2,1,0,1,z,3,280,5,0,0,1,0,0,1,0,0,1,z,z,z,0,z,1,1,5,0,4,1,0,0,0,0,0,40,20,0,40,z,89,0,0,40,20,0,40,z,88,20,0,40,20,0,20,z,93,0,0,20,0,0,20,0,0,20,z,z,z,0,z,20,20,0,80,20,0
201819,Academic year,National,E92000001,England,Final,School type,State-funded schools,State-funded schools,Total,15872,644580,418183,68079,644970,472307,174343,150907,19072,1379,1044,z,622078,64953884,644931,503007,230073,120753,18385,1495,1011,z,623528,66297259,644925,507417,171806,116652,17781,1712,1007,z,623632,65511641,644631,505450,129793,108009,12057,6885,2983,2117,1744,1737,z,z,z,2332,z,742,575,644566,534084,108735,812,935,65,11,73,27,23,3,0,0,z,104,78,36,19,3,0,0,z,106,79,27,18,3,0,0,z,105,78,20,17,2,1,0,0,0,0,z,z,z,0,z,0,0,83,17,0,0
201819,Academic year,National,E92000001,England,Final,School type,State-funded schools and alternative provision,State-funded schools and alternative provision,Boys,15905,329311,197996,28436,329568,226091,73519,88755,13043,829,723,z,314048,32453401,329548,242255,101099,72939,12607,925,696,z,315040,33164339,329546,257166,95265,58471,12005,1039,699,z,315383,33221294,329333,238352,49561,69112,8383,4868,2191,1521,1228,1233,z,z,z,1568,z,512,365,329286,263428,64687,558,613,60,9,69,22,27,4,0,0,z,103,74,31,22,4,0,0,z,105,78,29,18,4,0,0,z,105,72,15,21,3,1,1,0,0,0,z,z,z,0,z,0,0,80,20,0,0
201819,Academic year,National,E92000001,England,Final,School type,State-funded schools and alternative provision,State-funded schools and alternative provision,Girls,15733,315750,220196,39643,315902,246273,100831,62363,6212,574,346,z,308285,32524108,315883,260787,128974,48039,5963,600,340,z,308745,33156683,315879,250286,76541,58405,5958,707,333,z,308501,32313353,315779,267121,80232,39133,3758,2060,817,622,534,506,z,z,z,773,z,245,210,315756,270712,44439,282,323,70,13,78,32,20,2,0,0,z,106,83,41,15,2,0,0,z,107,79,24,18,2,0,0,z,105,85,25,12,1,1,0,0,0,0,z,z,z,0,z,0,0,86,14,0,0
201819,Academic year,National,E92000001,England,Final,School type,State-funded schools and alternative provision,State-funded schools and alternative provision,Other,5,5,0,0,5,0,0,2,1,0,2,z,2,178,5,0,0,2,1,0,2,z,2,176,5,1,0,2,1,0,1,z,3,280,5,0,0,1,0,0,1,0,0,1,z,z,z,0,z,1,1,5,0,4,1,0,0,0,0,0,40,20,0,40,z,89,0,0,40,20,0,40,z,88,20,0,40,20,0,20,z,93,0,0,20,0,0,20,0,0,20,z,z,z,0,z,20,20,0,80,20,0
